id_client,region,sexe,age,revenu_estime_gnf,anciennete_mois,type_abonnement,forfait_international,messagerie_vocale,recharge_mensuelle_moy_gnf,moyen_paiement,minutes_jour,minutes_nuit,minutes_internationales,donnees_mo,nombre_sms,appels_service_client,pannes_signalees_30j,retard_paiement_jours,retour_client,resiliation
CLI02908,Conakry,Homme,35,782000,1,Prépayé,Oui,Oui,33000,Orange Money,164,87,15,2823,29,0,1,2,Le service client ne repond jamais rapidement.,Oui
CLI02909,Mamou,Femme,31,802000,1,Postpayé,Oui,Oui,71000,Orange Money,204,123,31,4227,25,1,2,0,Service correct dans l'ensemble.,Oui
CLI02910,Boké,Femme,18,434000,22,Prépayé,Non,Non,38000,Orange Money,292,31,2,1609,38,3,1,7,Tres satisfait du reseau et du service.,Non
CLI02911,Mamou,Homme,41,581000,1,Prépayé,Non,Oui,50000,Espèces,299,128,6,390,4,0,1,5,Service correct dans l'ensemble.,Non
CLI02912,Conakry,Homme,24,1231000,58,Prépayé,Non,Non,54000,Carte bancaire,182,130,3,3293,23,0,1,0,Service client reactif et efficace.,Non
CLI02913,Conakry,Femme,34,405000,41,Illimité,Non,Oui,22000,Carte bancaire,167,108,12,5327,14,1,0,0,Tres satisfait du reseau et du service.,Non
CLI02914,Kindia,Femme,18,1384000,40,Illimité,Oui,Oui,98000,Orange Money,168,106,26,3480,24,1,1,2,Content de la couverture reseau dans ma zone.,Non
CLI02915,Kankan,Femme,33,1006000,39,Prépayé,Non,Non,54000,Virement bancaire,225,13,2,4476,0,2,0,0,"Utilisation standard, pas de souci majeur.",Non
CLI02916,Kindia,Homme,43,582000,90,Prépayé,Oui,Non,50000,Carte bancaire,257,65,47,678,63,0,0,1,"Bon rapport qualite prix, je recommande.",Non
CLI02917,Kindia,Homme,44,366000,13,Postpayé,Oui,Non,12000,Orange Money,128,134,38,1881,13,0,0,0,"Utilisation standard, pas de souci majeur.",Non
CLI02918,Faranah,Femme,43,452000,17,Prépayé,Non,Non,15000,Carte bancaire,155,101,0,4482,9,1,0,7,Service correct dans l'ensemble.,Non
CLI02919,Conakry,Homme,39,901000,41,Prépayé,Non,Non,74000,Orange Money,258,118,8,2352,14,0,2,0,Tres satisfait du reseau et du service.,Non
CLI02920,Kindia,Femme,24,712000,39,Prépayé,Non,Non,36000,Virement bancaire,239,64,7,1652,21,0,1,1,Le forfait ne correspond plus a mes besoins.,Oui
CLI02921,Labé,Femme,18,1560000,13,Prépayé,Non,Non,62000,Carte bancaire,57,55,3,1368,50,4,2,1,Aucune reponse a mes reclamations depuis un mois.,Oui
CLI02922,Kindia,Femme,49,984000,18,Prépayé,Non,Oui,84000,Virement bancaire,267,70,17,2550,1,1,2,0,Aucun probleme depuis mon inscription.,Non
CLI02923,Labé,Homme,20,1023000,2,Illimité,Non,Oui,43000,Orange Money,99,113,3,4004,5,2,1,0,Offres interessantes et service fiable.,Non
CLI02924,Labé,Femme,24,805000,2,Prépayé,Oui,Oui,52000,Orange Money,208,116,65,643,53,1,1,8,Rien de particulier a signaler.,Non
CLI02925,Conakry,Homme,41,999000,57,Postpayé,Non,Oui,86000,Orange Money,155,52,2,815,9,1,0,0,"Bon rapport qualite prix, je recommande.",Non
CLI02926,Conakry,Femme,35,454000,2,Prépayé,Non,Oui,17000,Carte bancaire,167,94,0,1608,43,1,0,7,Aucune reponse a mes reclamations depuis un mois.,Oui
CLI02927,Kankan,Homme,48,1082000,10,Prépayé,Non,Oui,93000,Orange Money,163,172,0,2271,47,0,0,3,Aucun probleme depuis mon inscription.,Non
CLI02928,Kindia,Femme,29,300000,26,Illimité,Non,Oui,11000,Espèces,152,136,1,1796,2,2,0,4,"Utilisation standard, pas de souci majeur.",Non
CLI02929,Conakry,Homme,45,1086000,41,Prépayé,Non,Oui,64000,Virement bancaire,198,80,12,3851,0,0,0,2,"Utilisation standard, pas de souci majeur.",Non
CLI02930,Conakry,Homme,65,1157000,1,Postpayé,Non,Non,52000,Espèces,230,91,3,2524,14,0,0,0,"Utilisation standard, pas de souci majeur.",Non
CLI02931,Kindia,Homme,27,1757000,6,Prépayé,Non,Oui,61000,Orange Money,158,98,1,3964,31,0,0,9,Rien de particulier a signaler.,Non
CLI02932,Kankan,Homme,33,482000,1,Prépayé,Non,Oui,42000,Orange Money,133,121,0,5436,23,2,0,9,"Utilisation standard, pas de souci majeur.",Non
CLI02933,Conakry,Homme,28,1086000,1,Postpayé,Non,Oui,41000,Orange Money,265,60,2,2409,81,1,1,0,Trop cher par rapport a la qualite recue.,Oui
CLI02934,N'Zérékoré,Homme,32,300000,27,Prépayé,Non,Oui,15000,Espèces,284,80,5,1721,84,2,0,0,"Bon rapport qualite prix, je recommande.",Non
CLI02935,Conakry,Femme,29,791000,38,Illimité,Non,Oui,69000,Virement bancaire,157,107,1,2623,4,0,2,0,Rien de particulier a signaler.,Non
CLI02936,Labé,Homme,42,1122000,48,Prépayé,Non,Non,73000,Orange Money,164,75,0,2894,5,0,0,0,Offres interessantes et service fiable.,Non
CLI02937,Faranah,Homme,44,321000,1,Postpayé,Oui,Oui,13000,Virement bancaire,84,106,52,200,61,1,0,0,Service correct dans l'ensemble.,Non
CLI02938,Labé,Homme,36,776000,4,Postpayé,Non,Oui,67000,Orange Money,233,122,1,2759,2,2,0,0,Service correct dans l'ensemble.,Non
CLI02939,Conakry,Homme,43,1317000,17,Prépayé,Oui,Oui,79000,Orange Money,125,89,58,1770,5,2,1,0,Offres interessantes et service fiable.,Non
CLI02940,Kindia,Femme,23,1131000,63,Postpayé,Non,Oui,93000,Espèces,212,99,0,2353,25,1,1,0,Tres satisfait du reseau et du service.,Non
CLI02941,Labé,Homme,39,681000,65,Postpayé,Non,Non,24000,Espèces,121,113,4,3658,52,1,0,7,Service correct dans l'ensemble.,Non
CLI02942,Kankan,Homme,28,311000,49,Prépayé,Non,Non,28000,Orange Money,193,58,2,2028,6,1,0,1,Rien de particulier a signaler.,Oui
CLI02943,Kindia,Homme,46,842000,39,Prépayé,Non,Oui,29000,Virement bancaire,243,107,0,3658,40,0,0,1,"Utilisation standard, pas de souci majeur.",Oui
CLI02944,Kindia,Femme,38,1334000,47,Postpayé,Non,Oui,111000,Espèces,172,124,1,3450,6,2,1,0,Service correct dans l'ensemble.,Non
CLI02945,Kindia,Homme,18,656000,7,Illimité,Non,Oui,30000,Orange Money,190,96,2,910,33,0,0,0,"Utilisation standard, pas de souci majeur.",Non
CLI02946,N'Zérékoré,Homme,34,616000,80,Prépayé,Non,Non,21000,Orange Money,240,129,3,1664,17,2,0,0,"Utilisation standard, pas de souci majeur.",Non
CLI02947,Conakry,Femme,20,1795000,12,Postpayé,Non,Oui,95000,Orange Money,172,29,8,3798,43,0,2,4,Aucune reponse a mes reclamations depuis un mois.,Oui
CLI02948,Conakry,Femme,31,463000,27,Postpayé,Non,Oui,21000,Virement bancaire,222,160,0,3118,9,3,0,0,"Je pense changer d'operateur, trop de pannes.",Oui
CLI02949,Kankan,Homme,45,532000,6,Prépayé,Oui,Oui,45000,Orange Money,129,63,62,3223,35,0,0,0,Offres interessantes et service fiable.,Non
CLI02950,Conakry,Homme,56,850000,4,Prépayé,Non,Non,62000,Espèces,143,76,5,812,18,2,1,0,Service correct dans l'ensemble.,Non
CLI02951,Kankan,Homme,39,300000,17,Prépayé,Non,Non,12000,Espèces,189,61,1,4034,12,0,1,0,"Bon rapport qualite prix, je recommande.",Non
CLI02952,Mamou,Femme,39,800000,54,Prépayé,Non,Oui,69000,Orange Money,167,126,4,1679,8,2,0,0,Content de la couverture reseau dans ma zone.,Non
CLI02953,N'Zérékoré,Femme,40,722000,11,Prépayé,Oui,Oui,40000,Orange Money,306,119,52,1886,53,0,1,6,"Utilisation standard, pas de souci majeur.",Non
CLI02954,Kindia,Femme,32,713000,12,Prépayé,Non,Oui,61000,Orange Money,236,50,0,4312,22,2,0,0,Aucun probleme depuis mon inscription.,Non
CLI02955,Kankan,Homme,18,1068000,14,Prépayé,Oui,Oui,89000,Orange Money,131,51,51,3603,3,4,1,3,"Je pense changer d'operateur, trop de pannes.",Oui
CLI02956,Conakry,Homme,43,592000,16,Postpayé,Non,Non,42000,Orange Money,43,43,12,2577,4,0,1,3,"Bon rapport qualite prix, je recommande.",Non
CLI02957,Kankan,Homme,37,457000,4,Prépayé,Non,Non,37000,Orange Money,179,159,0,1854,18,2,0,0,Tres satisfait du reseau et du service.,Non
CLI02958,Kindia,Femme,34,387000,4,Prépayé,Non,Oui,30000,Orange Money,208,85,1,3504,86,0,1,3,"Bon rapport qualite prix, je recommande.",Non
CLI02959,Boké,Femme,38,300000,38,Postpayé,Non,Oui,10000,Orange Money,187,170,7,2907,38,2,1,2,Content de la couverture reseau dans ma zone.,Non
CLI02960,Kankan,Femme,39,658000,17,Postpayé,Non,Non,58000,Orange Money,269,90,0,3223,38,1,0,7,"Utilisation standard, pas de souci majeur.",Non
CLI02961,Mamou,Homme,35,728000,10,Prépayé,Non,Oui,28000,Orange Money,94,180,9,2497,29,2,0,0,Aucune reponse a mes reclamations depuis un mois.,Oui
CLI02962,Boké,Homme,45,1159000,3,Prépayé,Non,Oui,90000,Virement bancaire,244,94,8,4621,83,0,1,0,Service correct dans l'ensemble.,Oui
CLI02963,Conakry,Homme,34,1637000,5,Prépayé,Non,Non,140000,Espèces,203,31,7,1058,0,3,1,0,Service correct dans l'ensemble.,Oui
CLI02964,Faranah,Homme,47,589000,33,Postpayé,Non,Non,21000,Orange Money,54,41,5,5014,10,2,0,0,"Bon rapport qualite prix, je recommande.",Non
CLI02965,Boké,Femme,31,856000,10,Prépayé,Non,Oui,34000,Espèces,54,154,0,2701,28,2,0,1,"Bon rapport qualite prix, je recommande.",Non
CLI02966,Conakry,Femme,30,866000,2,Prépayé,Non,Oui,69000,Espèces,254,121,0,2563,18,2,1,1,Le forfait ne correspond plus a mes besoins.,Oui
CLI02967,Kindia,Femme,23,1511000,26,Postpayé,Oui,Non,84000,Virement bancaire,155,128,37,4422,29,1,0,6,Offres interessantes et service fiable.,Non
CLI02968,Kankan,Femme,25,822000,18,Postpayé,Non,Non,36000,Orange Money,148,40,1,1243,52,0,0,0,Service correct dans l'ensemble.,Non
CLI02969,Conakry,Femme,18,1005000,3,Prépayé,Non,Non,52000,Orange Money,148,121,5,1927,96,1,0,1,Offres interessantes et service fiable.,Non
CLI02970,Kindia,Homme,21,1824000,4,Illimité,Non,Oui,150000,Espèces,241,109,6,4278,33,1,0,0,Offres interessantes et service fiable.,Non
CLI02971,Faranah,Femme,31,501000,1,Prépayé,Non,Oui,18000,Orange Money,143,135,2,2395,9,2,0,6,Le forfait ne correspond plus a mes besoins.,Oui
CLI02972,Labé,Homme,44,850000,21,Prépayé,Non,Oui,67000,Orange Money,116,158,7,2588,57,4,0,0,"Utilisation standard, pas de souci majeur.",Oui
CLI02973,Boké,Femme,25,1128000,24,Prépayé,Non,Oui,63000,Orange Money,205,102,0,2972,1,2,0,2,Aucun probleme depuis mon inscription.,Non
CLI02974,Conakry,Homme,30,793000,1,Postpayé,Non,Non,53000,Espèces,199,108,5,4227,26,0,1,0,Service correct dans l'ensemble.,Oui
CLI02975,Conakry,Femme,32,630000,27,Prépayé,Non,Non,45000,Orange Money,189,25,2,1318,62,1,0,15,Rien de particulier a signaler.,Oui
CLI02976,Kindia,Femme,33,580000,10,Prépayé,Non,Non,31000,Espèces,124,96,6,1082,1,3,0,7,Rien de particulier a signaler.,Oui
CLI02977,Mamou,Femme,18,1093000,36,Prépayé,Non,Non,36000,Orange Money,212,105,4,1932,104,2,1,8,"Je pense changer d'operateur, trop de pannes.",Oui
CLI02978,Conakry,Femme,28,488000,29,Postpayé,Non,Oui,41000,Virement bancaire,125,147,9,1889,3,0,1,11,Le service client ne repond jamais rapidement.,Oui
CLI02979,N'Zérékoré,Homme,57,481000,28,Prépayé,Non,Non,32000,Espèces,159,50,7,2599,32,0,1,15,Trop de coupures de reseau ces derniers temps.,Oui
CLI02980,Labé,Homme,44,1292000,2,Prépayé,Non,Non,92000,Orange Money,224,142,1,3802,10,1,1,0,Offres interessantes et service fiable.,Non
CLI02981,Boké,Homme,27,342000,1,Postpayé,Non,Non,22000,Espèces,192,67,5,2352,8,0,0,1,Offres interessantes et service fiable.,Non
CLI02982,Faranah,Homme,36,300000,21,Postpayé,Non,Oui,26000,Orange Money,197,51,3,1364,10,0,0,0,"Bon rapport qualite prix, je recommande.",Non
CLI02983,Conakry,Homme,45,1344000,6,Prépayé,Non,Oui,82000,Orange Money,230,15,1,4012,16,1,0,8,Service correct dans l'ensemble.,Oui
CLI02984,Kankan,Femme,32,1344000,35,Prépayé,Non,Non,58000,Espèces,168,90,1,2412,28,1,0,0,Tres satisfait du reseau et du service.,Non
CLI02985,Kindia,Femme,41,643000,1,Prépayé,Non,Non,55000,Orange Money,149,91,5,2584,36,1,1,8,Trop de coupures de reseau ces derniers temps.,Oui
CLI02986,Conakry,Homme,36,1343000,7,Postpayé,Oui,Oui,68000,Espèces,87,137,88,2639,16,2,0,0,Tres satisfait du reseau et du service.,Non
CLI02987,N'Zérékoré,Homme,25,439000,21,Prépayé,Non,Non,20000,Carte bancaire,205,88,0,1928,27,1,0,0,"Utilisation standard, pas de souci majeur.",Non
CLI02988,Boké,Femme,35,632000,27,Prépayé,Non,Oui,20000,Orange Money,154,153,1,1340,6,1,0,0,Service correct dans l'ensemble.,Non
CLI02989,N'Zérékoré,Femme,21,729000,27,Prépayé,Non,Oui,35000,Orange Money,202,152,2,3433,47,2,0,0,Rien de particulier a signaler.,Non
CLI02990,Conakry,Homme,33,603000,18,Prépayé,Non,Non,25000,Carte bancaire,118,126,3,2435,30,2,2,0,Rien de particulier a signaler.,Oui
CLI02991,Conakry,Homme,38,1218000,12,Postpayé,Non,Non,65000,Virement bancaire,197,81,2,3874,19,2,1,5,"Utilisation standard, pas de souci majeur.",Non
CLI02992,Boké,Homme,28,1683000,6,Prépayé,Non,Non,62000,Espèces,155,142,9,2225,13,4,0,7,"Utilisation standard, pas de souci majeur.",Non
CLI02993,Kankan,Homme,39,387000,7,Prépayé,Non,Non,22000,Espèces,151,169,1,2992,7,1,1,2,Tres satisfait du reseau et du service.,Non
CLI02994,Conakry,Homme,37,594000,1,Postpayé,Oui,Oui,24000,Virement bancaire,205,54,40,2796,13,1,2,0,Rien de particulier a signaler.,Non
CLI02995,Labé,Femme,35,690000,10,Prépayé,Non,Oui,22000,Espèces,100,94,1,2727,4,2,1,3,Tres decu par la qualite du reseau en ce moment.,Oui
CLI02996,Faranah,Homme,29,463000,26,Prépayé,Oui,Non,20000,Orange Money,191,0,50,3259,17,2,2,10,"Bon rapport qualite prix, je recommande.",Non
CLI02997,Kindia,Femme,25,300000,26,Postpayé,Non,Oui,10000,Espèces,127,27,8,558,10,0,0,0,Offres interessantes et service fiable.,Non
CLI02998,Boké,Homme,36,809000,34,Postpayé,Non,Oui,62000,Orange Money,100,119,0,1842,2,0,2,0,Content de la couverture reseau dans ma zone.,Non
CLI02999,N'Zérékoré,Homme,36,615000,21,Prépayé,Non,Non,51000,Virement bancaire,135,59,2,3929,54,1,0,0,Aucun probleme depuis mon inscription.,Non
CLI03000,Labé,Homme,45,590000,24,Postpayé,Non,Oui,43000,Espèces,284,147,1,1177,43,1,0,0,Content de la couverture reseau dans ma zone.,Non
CLI03001,Faranah,Femme,18,1055000,41,Prépayé,Non,Oui,92000,Carte bancaire,183,79,4,2720,73,0,1,2,Aucune reponse a mes reclamations depuis un mois.,Oui
CLI03002,Mamou,Homme,37,1018000,16,Postpayé,Non,Oui,42000,Virement bancaire,276,40,0,4050,30,1,0,4,Rien de particulier a signaler.,Non
CLI03003,Kankan,Homme,31,1409000,13,Prépayé,Non,Non,78000,Orange Money,166,122,3,2241,6,6,0,3,Tres decu par la qualite du reseau en ce moment.,Oui
CLI03004,Kindia,Homme,29,810000,4,Prépayé,Non,Oui,26000,Espèces,112,78,7,1060,9,3,1,0,"Utilisation standard, pas de souci majeur.",Non
CLI03005,Labé,Femme,21,354000,18,Prépayé,Non,Non,22000,Espèces,180,82,8,2483,15,1,1,1,"Utilisation standard, pas de souci majeur.",Non
CLI03006,Conakry,Homme,58,979000,47,Prépayé,Non,Oui,35000,Espèces,171,116,1,1505,56,0,0,0,Service correct dans l'ensemble.,Non
CLI03007,Kindia,Homme,42,666000,44,Postpayé,Non,Oui,32000,Carte bancaire,180,34,3,2684,16,3,2,14,Service correct dans l'ensemble.,Oui
CLI03008,Kankan,Femme,35,700000,53,Postpayé,Non,Non,49000,Espèces,292,72,1,1694,3,1,0,0,Service correct dans l'ensemble.,Oui
CLI03009,N'Zérékoré,Femme,39,707000,19,Prépayé,Non,Non,48000,Orange Money,205,82,6,754,71,2,1,0,"Utilisation standard, pas de souci majeur.",Non
CLI03010,Kindia,Homme,18,583000,13,Prépayé,Non,Oui,50000,Virement bancaire,153,77,2,2860,59,0,3,2,Rien de particulier a signaler.,Oui
CLI03011,Faranah,Femme,33,405000,61,Prépayé,Non,Oui,28000,Orange Money,181,113,0,910,41,0,0,5,Content de la couverture reseau dans ma zone.,Non
CLI03012,Labé,Femme,36,834000,8,Prépayé,Non,Non,39000,Orange Money,232,76,1,3014,25,0,1,3,Content de la couverture reseau dans ma zone.,Non
CLI03013,Faranah,Homme,34,1811000,19,Postpayé,Non,Non,101000,Orange Money,158,62,2,2668,27,0,0,1,Service client reactif et efficace.,Non
CLI03014,Kindia,Homme,19,798000,30,Postpayé,Non,Oui,33000,Orange Money,177,171,15,1675,6,1,1,0,"Bon rapport qualite prix, je recommande.",Non
CLI03015,Kindia,Femme,30,1164000,20,Illimité,Oui,Oui,74000,Orange Money,145,79,44,2392,5,0,0,3,"Utilisation standard, pas de souci majeur.",Non
CLI03016,Conakry,Homme,52,1825000,39,Prépayé,Non,Non,149000,Orange Money,175,59,2,3013,8,0,0,4,Service correct dans l'ensemble.,Oui
CLI03017,Boké,Homme,45,429000,24,Prépayé,Non,Non,34000,Espèces,180,146,2,3226,37,1,0,0,"Bon rapport qualite prix, je recommande.",Non
CLI03018,Conakry,Femme,39,695000,9,Prépayé,Non,Non,58000,Orange Money,112,110,2,2502,51,0,1,2,Service client reactif et efficace.,Non
CLI03019,Kankan,Femme,41,920000,42,Prépayé,Oui,Oui,38000,Orange Money,92,53,53,1244,9,0,1,1,Rien de particulier a signaler.,Non
CLI03020,Conakry,Femme,62,1311000,23,Prépayé,Non,Oui,50000,Orange Money,190,113,0,1875,4,2,0,6,Service client reactif et efficace.,Non
CLI03021,Mamou,Homme,40,404000,2,Prépayé,Non,Oui,35000,Orange Money,171,50,6,1947,30,2,1,3,Le forfait ne correspond plus a mes besoins.,Oui
CLI03022,Boké,Femme,28,547000,10,Prépayé,Non,Non,28000,Orange Money,168,78,1,3164,99,1,0,0,Service correct dans l'ensemble.,Non
CLI03023,Kindia,Homme,18,1354000,13,Postpayé,Non,Oui,113000,Orange Money,201,94,3,835,43,2,0,1,Offres interessantes et service fiable.,Non
CLI03024,N'Zérékoré,Homme,35,524000,18,Postpayé,Non,Non,26000,Orange Money,117,126,15,2815,85,1,0,0,Rien de particulier a signaler.,Non
CLI03025,Kankan,Femme,34,858000,96,Postpayé,Non,Oui,41000,Orange Money,326,43,4,73,19,1,1,0,Aucun probleme depuis mon inscription.,Non
CLI03026,Faranah,Homme,18,562000,4,Prépayé,Non,Oui,38000,Orange Money,92,90,0,4639,20,3,0,6,Aucun probleme depuis mon inscription.,Non
CLI03027,Conakry,Femme,29,2299000,14,Postpayé,Non,Oui,97000,Orange Money,228,2,1,1466,15,2,2,9,Le service client ne repond jamais rapidement.,Oui
CLI03028,Boké,Homme,33,786000,21,Prépayé,Oui,Non,38000,Espèces,150,109,22,2925,11,0,0,0,Aucun probleme depuis mon inscription.,Non
CLI03029,Mamou,Femme,30,639000,3,Prépayé,Oui,Oui,21000,Espèces,20,65,56,2396,6,4,0,0,Rien de particulier a signaler.,Non
CLI03030,Conakry,Homme,18,1029000,72,Postpayé,Oui,Oui,61000,Carte bancaire,120,159,36,2549,17,2,0,4,Service client reactif et efficace.,Non
CLI03031,Faranah,Femme,21,300000,35,Prépayé,Non,Non,23000,Espèces,282,142,3,4232,5,4,1,6,Trop cher par rapport a la qualite recue.,Oui
CLI03032,Kankan,Femme,20,594000,40,Prépayé,Non,Oui,22000,Espèces,214,103,1,2267,13,0,0,0,Rien de particulier a signaler.,Non
CLI03033,N'Zérékoré,Homme,47,717000,22,Prépayé,Non,Non,33000,Espèces,165,61,2,2871,34,1,0,0,"Bon rapport qualite prix, je recommande.",Non
CLI03034,Boké,Femme,31,1033000,18,Prépayé,Oui,Oui,52000,Espèces,169,91,58,3700,51,1,0,0,"Bon rapport qualite prix, je recommande.",Non
CLI03035,Conakry,Femme,22,509000,42,Illimité,Oui,Non,44000,Orange Money,159,90,42,423,7,0,0,5,Content de la couverture reseau dans ma zone.,Non
CLI03036,Conakry,Femme,40,370000,11,Illimité,Non,Non,29000,Orange Money,132,131,1,1790,5,0,0,3,Service client reactif et efficace.,Non
CLI03037,Kankan,Homme,18,1285000,47,Postpayé,Non,Non,67000,Espèces,233,138,1,3348,8,1,1,2,Service client reactif et efficace.,Non
CLI03038,Conakry,Femme,29,1317000,36,Prépayé,Non,Oui,52000,Virement bancaire,129,73,0,3953,7,1,0,0,Service client reactif et efficace.,Non
CLI03039,Mamou,Homme,39,435000,15,Postpayé,Non,Oui,33000,Espèces,117,122,12,1756,10,0,0,0,Rien de particulier a signaler.,Non
CLI03040,Mamou,Homme,23,615000,37,Prépayé,Non,Oui,44000,Orange Money,237,111,2,3528,47,1,0,3,Content de la couverture reseau dans ma zone.,Non
CLI03041,Boké,Homme,23,1292000,4,Prépayé,Oui,Non,92000,Orange Money,239,143,14,1532,110,2,1,5,Tres decu par la qualite du reseau en ce moment.,Oui
CLI03042,Kankan,Homme,18,636000,7,Postpayé,Non,Non,41000,Espèces,214,35,1,300,13,0,0,0,Aucun probleme depuis mon inscription.,Non
CLI03043,Conakry,Homme,24,567000,5,Prépayé,Non,Non,27000,Orange Money,121,64,2,1766,2,3,0,0,"Utilisation standard, pas de souci majeur.",Oui
CLI03044,Mamou,Homme,42,769000,15,Prépayé,Non,Non,68000,Orange Money,235,72,7,2287,23,1,1,0,Service client reactif et efficace.,Non
CLI03045,Kindia,Homme,37,1008000,19,Prépayé,Non,Non,72000,Orange Money,238,98,1,3029,40,4,2,0,Trop de coupures de reseau ces derniers temps.,Oui
CLI03046,Kankan,Femme,44,774000,6,Prépayé,Non,Oui,67000,Espèces,115,79,0,1829,46,2,0,1,Aucune reponse a mes reclamations depuis un mois.,Oui
CLI03047,Kindia,Homme,27,394000,33,Prépayé,Non,Oui,30000,Virement bancaire,62,54,0,834,12,0,1,0,"Utilisation standard, pas de souci majeur.",Non
CLI03048,Conakry,Homme,60,410000,2,Postpayé,Oui,Non,31000,Orange Money,146,85,65,751,46,0,1,14,Trop de coupures de reseau ces derniers temps.,Oui
CLI03049,Kindia,Homme,18,1027000,19,Prépayé,Oui,Non,77000,Espèces,239,94,66,1640,76,2,0,0,Service correct dans l'ensemble.,Oui
CLI03050,Labé,Homme,22,760000,72,Prépayé,Non,Non,37000,Orange Money,192,92,2,1787,8,4,0,0,Service correct dans l'ensemble.,Non
CLI03051,Conakry,Femme,18,648000,4,Postpayé,Non,Non,29000,Orange Money,183,83,0,3828,27,2,0,1,"Bon rapport qualite prix, je recommande.",Non
CLI03052,Kankan,Homme,38,601000,14,Prépayé,Non,Oui,33000,Espèces,233,101,3,2862,14,4,1,4,"Je pense changer d'operateur, trop de pannes.",Oui
CLI03053,Mamou,Femme,36,792000,19,Prépayé,Non,Oui,70000,Espèces,260,152,3,948,18,0,0,0,Tres satisfait du reseau et du service.,Non
CLI03054,Kindia,Femme,56,341000,96,Prépayé,Non,Oui,26000,Virement bancaire,155,164,2,2818,57,1,0,11,Tres satisfait du reseau et du service.,Non
CLI03055,Labé,Homme,28,3242000,21,Prépayé,Oui,Oui,286000,Carte bancaire,253,117,25,3847,16,0,0,3,Tres satisfait du reseau et du service.,Non
CLI03056,N'Zérékoré,Homme,28,567000,29,Postpayé,Non,Non,43000,Virement bancaire,35,85,4,1813,31,1,1,23,Service correct dans l'ensemble.,Oui
CLI03057,Labé,Homme,18,1503000,7,Postpayé,Non,Non,56000,Orange Money,222,116,10,717,24,2,0,0,Service correct dans l'ensemble.,Non
CLI03058,Kindia,Homme,18,422000,8,Postpayé,Non,Oui,16000,Espèces,81,33,9,3792,86,1,1,1,Rien de particulier a signaler.,Non
